Viewing ID,Viewer ID,Pulse Permissions,Role,User Email,Start time,Start date,Sign up status,Finish time,Finish date,Geolocation,Accepted terms,Consent analytics,Completion percentage,Position,Language,Viewing path,Offline,Distribution,Points,"In a typical week, how physically active are you? (range)",Which types of sport do you take part in most often? (pickMany),What do you enjoy most about sport? (pickOne),Playing sport or being active helps me… - connect with people different from me (matrix),Playing sport or being active helps me… - feel more confident in myself (matrix),Playing sport or being active helps me… - feel like I belong (matrix),Playing sport or being active helps me… - deal with challenges in life (matrix),Playing sport or being active helps me… - stay calm when things get hard (matrix),Playing sport or being active helps me… - care more about the planet (matrix),Playing sport or being active helps me… - feel connected to nature (matrix),Playing sport or being active helps me… - believe I can make a difference (matrix),Does sport influence how hopeful you feel about your life? (range),How important is sport to supporting your mental well-being? (rating),Which skills are you developing through sport? (decision - No),Which skills are you developing through sport? (decision - ),Which skills are you developing through sport? (decision - Yes),"When things go wrong in your life, how confident are you that you can bounce back? (netPromoter)",How easy is it for you to access sport where you live? (range),What makes it difficult for you to take part in sport regularly? (pickOne),Adults involved in sport... (decision - No),Adults involved in sport... (decision - ),Adults involved in sport... (decision - Yes),Do events like the World Cup make you feel more connected to your local community? (pickOne),What would help more young people take part in sport where you live? (pickMany),Do you feel your voice is heard when decisions are made about sport in your community? (range),When were you born? (age),What country do you live in? (location),What gender do you identify as? (gender),"In a typical week, how physically active are you? dwell time",Which types of sport do you take part in most often? dwell time,What do you enjoy most about sport? dwell time,Playing sport or being active helps me… dwell time,Does sport influence how hopeful you feel about your life? dwell time,How important is sport to supporting your mental well-being? dwell time,Which skills are you developing through sport? dwell time,"When things go wrong in your life, how confident are you that you can bounce back? dwell time",How easy is it for you to access sport where you live? dwell time,What makes it difficult for you to take part in sport regularly? dwell time,Adults involved in sport... dwell time,Do events like the World Cup make you feel more connected to your local community? dwell time,What would help more young people take part in sport where you live? dwell time,Do you feel your voice is heard when decisions are made about sport in your community? dwell time,When were you born? dwell time,What country do you live in? dwell time,What gender do you identify as? dwell time,Transcriptions,Device type,Browser
QRpii-jDRhM,QRpii-DAZdQ,false,Anonymous,Guest,07:02:22 PM,04/07/2026,false,07:02:22 PM,04/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Dance or movement ||| Gym or exercise,Feeling healthy or strong,3,4,3,4,4,1,1,1,"Yes, a lot",Very important,"[""Focus ||| Speaking up ||| Problem-solving ||| Leadership""]",[],"[""Confidence ||| Handling stress ||| Teamwork ||| Social Connections""]",Very confident,Very easy,"",[],[],"[""help me feel more confident ||| positively influence my experience ||| make me feel comfortable asking them for help ||| help create safe environments ||| make me feel included""]","Yes, a lot",Better places to play ||| Free or low-cost activities ||| More choice in activities,Often,2011-10-01,Germany,Female,8,11,9,31,9,6,20,11,6,0,9,5,25,7,0,0,0,"",Desktop,Safari 605.1
QRpuztoRo_0,QRpuzs-XgG0,false,Anonymous,Guest,07:16:04 PM,04/07/2026,false,07:16:05 PM,04/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,About 1–2 hours a week,Gym or exercise ||| Dance or movement,Having fun,3,4,4,4,3,3,3,5,"Yes, a lot",Quite important,[],[],"[""Teamwork ||| Handling stress ||| Leadership ||| Speaking up ||| Focus ||| Confidence ||| Problem-solving ||| Social Connections""]",Confident,Very easy,"",[],[],"[""make me feel included ||| make me feel comfortable asking them for help ||| help create safe environments ||| help me feel more confident ||| positively influence my experience""]",Not sure,More choice in activities ||| Better places to play ||| Supportive coaches,Always,2008-02-01,Nigeria,Male,8,11,8,43,8,8,39,7,3,0,13,9,11,3,0,0,0,"",Mobile,Chrome 149.0
QRrSbRwjuJs,QRrSbRK04KQ,false,Anonymous,Guest,09:02:32 PM,04/07/2026,false,09:02:32 PM,04/07/2026,"",true,true,15.79,3/19,en,"[1, 2, 3]",false,"",2,About 30–60 minutes a week,I don’t regularly take part,"","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 149.0
QRnbdrVpdz0,QRnbdq4cXTE,false,Anonymous,Guest,09:05:49 PM,04/07/2026,false,09:05:49 PM,04/07/2026,"",true,true,21.05,4/19,en,"[1, 2, 3, 4]",false,unyo-linkedin,3,2+ hours a week,Dance or movement ||| Gym or exercise,Feeling healthy or strong,"","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",6,48,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Edge 149.0
QRrXtz2SDNU,QRrXtzObGng,false,Anonymous,Guest,09:07:44 PM,04/07/2026,false,09:07:44 PM,04/07/2026,"",true,true,21.05,4/19,en,"[1, 2, 3, 4]",false,unyo-linkedin,3,2+ hours a week,Dance or movement ||| Gym or exercise,Feeling healthy or strong,"","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",7,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Edge 149.0
QRsemkkxd70,QRsemj1XUGM,false,Anonymous,Guest,10:27:37 PM,04/07/2026,false,10:27:37 PM,04/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Informal play with friends ||| Physical education (PE) or school sport ||| Gym or exercise,Being part of a team,5,5,5,5,5,5,5,5,Very little,Very important,[],[],"[""Teamwork ||| Handling stress ||| Speaking up ||| Leadership ||| Social Connections ||| Problem-solving ||| Confidence ||| Focus""]",Confident,Very easy,"",[],[],"[""positively influence my experience ||| help create safe environments ||| make me feel comfortable asking them for help ||| make me feel included ||| help me feel more confident""]",Not at all,Free or low-cost activities ||| Fun social activities ||| Supportive coaches,Often,2010-08-01,Malaysia,Female,7,16,9,16,10,4,13,9,5,0,9,7,14,5,0,0,0,"",Mobile,Chrome 143.0
QRtKtnr8V4s,QRtKtnG7j0A,false,Anonymous,Guest,11:19:07 PM,04/07/2026,false,11:19:07 PM,04/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,About 1–2 hours a week,Gym or exercise ||| Community sport club ||| Dance or movement,Feeling confident,"","","",4,"","","","",Sometimes,Quite important,[],[],"[""Focus ||| Confidence ||| Speaking up ||| Teamwork ||| Leadership ||| Handling stress ||| Problem-solving ||| Social Connections""]",Confident,Quite easy,"","[""make me feel comfortable asking them for help""]",[],"[""positively influence my experience ||| make me feel included ||| help me feel more confident ||| help create safe environments""]","Yes, a lot",More choice in activities ||| Better places to play ||| Free or low-cost activities,Always,2009-07-01,Mexico,Female,15,16,29,80,10,8,37,17,9,0,25,6,22,13,0,0,0,"",Desktop,Chrome 149.0
QRuIthWqigc,QRuItgnxmNs,false,Anonymous,Guest,12:24:39 AM,05/07/2026,false,12:24:39 AM,05/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Online/virtual fitness,Relaxing or reducing stress,2,3,4,5,2,2,3,4,Sometimes,Quite important,"[""Social Connections ||| Teamwork""]",[],"[""Problem-solving ||| Confidence ||| Focus ||| Handling stress ||| Speaking up ||| Leadership""]",Somewhat confident,Quite easy,"",[],[],"[""make me feel comfortable asking them for help ||| make me feel included ||| positively influence my experience ||| help me feel more confident ||| help create safe environments""]",Not sure,Feeling welcome ||| Supportive coaches ||| Fun social activities,Rarely,2003-10-01,Iraq,Female,13,10,8,34,12,9,25,10,14,0,19,10,27,10,0,0,0,"",Mobile,Chrome 149.0
QRvVOqocHKY,QRvVOp-fy80,false,Anonymous,Guest,01:46:53 AM,05/07/2026,false,01:46:53 AM,05/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",15,2+ hours a week,Community sport club,Being part of a team,5,5,5,4,4,4,5,5,"Yes, a lot",Very important,[],[],"[""Handling stress ||| Speaking up ||| Teamwork ||| Leadership ||| Focus ||| Social Connections ||| Problem-solving ||| Confidence""]",Confident,Very difficult,Cost,[],[],"[""help create safe environments ||| help me feel more confident ||| positively influence my experience ||| make me feel included ||| make me feel comfortable asking them for help""]","Yes, a lot",More choice in activities ||| Feeling welcome ||| Free or low-cost activities,Never,1992-10-01,United States,Male,6,14,6,22,4,4,14,8,5,8,13,8,15,5,0,0,0,"",Mobile,Chrome 149.0
QRvimgBbxb8,QRvimfacXgY,false,Anonymous,Guest,02:05:51 AM,05/07/2026,false,02:05:51 AM,05/07/2026,"",true,false,"","",en,"",false,"",14,2+ hours a week,Gym or exercise ||| Dance or movement,Having fun,4,4,4,5,4,4,4,4,Sometimes,Very important,[],[],"[""Speaking up ||| Teamwork ||| Leadership ||| Confidence ||| Social Connections ||| Problem-solving ||| Focus ||| Handling stress""]",Very confident,Very easy,"",[],[],"[""positively influence my experience ||| make me feel included ||| help create safe environments ||| help me feel more confident ||| make me feel comfortable asking them for help""]",A little,Feeling welcome ||| Fun social activities ||| Better places to play,Often,2003-04-01,Tanzania,Female,21,24,19,40,13,9,26,16,6,0,14,19,114,15,0,0,0,"",Mobile,Safari 604.1
QRyyE0FmFyE,QRyyEzdIdkw,false,Anonymous,Guest,05:51:43 AM,05/07/2026,false,05:51:43 AM,05/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",false,waves-for-change,15,2+ hours a week,Informal play with friends ||| Dance or movement ||| Physical education (PE) or school sport,Feeling confident,5,4,5,3,4,5,3,3,Sometimes,Very important,[],[],"[""Confidence ||| Problem-solving ||| Focus ||| Handling stress ||| Leadership ||| Speaking up ||| Social Connections ||| Teamwork""]",Confident,Difficult,Cost,[],[],"[""make me feel included ||| positively influence my experience ||| help create safe environments ||| make me feel comfortable asking them for help ||| help me feel more confident""]",A little,Feeling welcome ||| More choice in activities ||| Free or low-cost activities,Never,2016-08-01,South Africa,Prefer not to say,22,29,20,53,14,10,29,11,15,4,19,13,36,8,0,0,0,"",Mobile,Chrome 149.0
QR1DOc0oY7Q,QR1DOcMuAJY,false,Anonymous,Guest,08:23:55 AM,05/07/2026,false,08:23:55 AM,05/07/2026,"",true,true,15.79,3/19,en,"[1, 2, 3]",false,"",2,2+ hours a week,Online/virtual fitness,"","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 149.0
QR10i49azNc,QR10i4QdsCo,false,Anonymous,Guest,09:18:04 AM,05/07/2026,false,"","","",true,false,"","",en,"",false,unyo-instagram,0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Safari 604.1
QR3EZDj1VpI,QR3EZC-Uc1A,false,Anonymous,Guest,10:49:12 AM,05/07/2026,false,10:49:12 AM,05/07/2026,"",true,false,"","",en,"",false,"",15,Less than 30 minutes a week,I don’t regularly take part,Learning new skills,4,3,3,4,4,3,4,3,Very little,Quite important,"[""Leadership""]",[],"[""Focus ||| Speaking up ||| Handling stress ||| Social Connections ||| Teamwork ||| Problem-solving ||| Confidence""]",Somewhat confident,Difficult,School or work pressure,[],[],"[""help me feel more confident ||| make me feel comfortable asking them for help ||| make me feel included ||| help create safe environments ||| positively influence my experience""]",A little,Supportive coaches ||| Fun social activities ||| Feeling welcome,Rarely,2004-06-01,United States,Male,8,15,15,31,22,5,24,4,7,6,19,10,24,6,0,0,0,"",Mobile,Safari 604.1
QR3CFhXmf_I,QR3CFglGMN4,false,Anonymous,Guest,10:49:58 AM,05/07/2026,false,10:49:59 AM,05/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Physical education (PE) or school sport,Being part of a team,5,5,5,5,5,5,5,5,"Yes, a lot",Very important,[],[],"[""Confidence ||| Social Connections ||| Focus ||| Teamwork ||| Leadership ||| Speaking up ||| Handling stress ||| Problem-solving""]",Very confident,Quite easy,"",[],[],"[""help me feel more confident ||| positively influence my experience ||| help create safe environments ||| make me feel comfortable asking them for help ||| make me feel included""]","Yes, a lot",Free or low-cost activities ||| Feeling welcome ||| More choice in activities,Always,2006-03-01,Ghana,Male,28,25,19,56,9,11,22,18,28,0,14,11,48,11,0,0,0,"",Mobile,Safari 604.1
QR3rqdf61yU,QR3rqctpTg4,false,Anonymous,Guest,11:28:08 AM,05/07/2026,false,11:28:08 AM,05/07/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 150.0
QR4EPbW0KLo,QR4EPaqi05Y,false,Anonymous,Guest,12:00:05 PM,05/07/2026,false,12:00:05 PM,05/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,waves-for-change,14,About 1–2 hours a week,Dance or movement,Having fun,4,4,4,4,4,4,4,4,"Yes, a lot",Quite important,[],[],"[""Leadership ||| Social Connections ||| Confidence ||| Focus ||| Problem-solving ||| Handling stress ||| Teamwork ||| Speaking up""]",Confident,Quite easy,"",[],[],"[""make me feel included ||| make me feel comfortable asking them for help ||| positively influence my experience ||| help me feel more confident ||| help create safe environments""]",Not sure,Feeling welcome ||| Fun social activities ||| Supportive coaches,Often,2013-08-01,South Africa,Female,26,17,11,32,16,11,36,15,16,0,18,18,35,16,0,0,0,"",Mobile,Chrome 149.0
QR5qDBARX8M,QR5qDAJ65oc,false,Anonymous,Guest,01:52:30 PM,05/07/2026,false,01:52:30 PM,05/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Dance or movement ||| Gym or exercise,Spending time with friends,5,4,4,5,5,1,2,3,Sometimes,Quite important,[],[],"[""Confidence ||| Teamwork ||| Focus ||| Speaking up ||| Problem-solving ||| Handling stress ||| Social Connections ||| Leadership""]",Very confident,Very easy,"",[],[],"[""help me feel more confident ||| make me feel comfortable asking them for help ||| positively influence my experience ||| help create safe environments ||| make me feel included""]",Not at all,Supportive coaches ||| Free or low-cost activities ||| Feeling welcome,Never,2009-03-01,China,Female,14,18,22,44,38,12,14,10,8,0,22,9,26,11,0,0,0,"",Desktop,Chrome 149.0
QR6ENQ1JHxQ,QR6ENQPQEK4,false,Anonymous,Guest,02:18:24 PM,05/07/2026,false,02:18:24 PM,05/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,unyo-facebook,14,2+ hours a week,Gym or exercise ||| Dance or movement ||| Physical education (PE) or school sport,Feeling healthy or strong,3,4,4,4,5,4,5,3,Sometimes,Very important,"[""Leadership ||| Speaking up""]",[],"[""Social Connections ||| Focus ||| Handling stress ||| Teamwork ||| Problem-solving ||| Confidence""]",Somewhat confident,Very easy,"","[""help me feel more confident""]",[],"[""help create safe environments ||| make me feel included ||| make me feel comfortable asking them for help ||| positively influence my experience""]",Not really,More choice in activities ||| Fun social activities ||| Free or low-cost activities,Often,2009-04-01,Canada,Female,12,10,13,26,7,5,16,6,6,0,32,20,11,6,0,0,0,"",Mobile,Chrome 149.0
QR6owDHSfL4,QR6owCacOaE,false,Anonymous,Guest,02:55:07 PM,05/07/2026,false,"","","",true,false,"","",en,"",false,"",1,2+ hours a week,"","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Safari 604.1
QR9PG2kBSwQ,QR9PG11V3_Q,false,Anonymous,Guest,05:55:55 PM,05/07/2026,false,05:55:55 PM,05/07/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Safari 604.1
QR9qAO91mqg,QR9qAOMLOgM,false,Anonymous,Guest,06:38:30 PM,05/07/2026,false,06:38:30 PM,05/07/2026,"",true,false,"","",en,"",false,"",15,2+ hours a week,Informal play with friends,Learning new skills,5,1,5,5,3,5,5,5,Sometimes,Very important,[],[],"[""Social Connections ||| Problem-solving ||| Handling stress ||| Leadership ||| Teamwork ||| Confidence ||| Focus ||| Speaking up""]",Very confident,Very difficult,Cost,"[""positively influence my experience""]",[],"[""make me feel included ||| help me feel more confident ||| make me feel comfortable asking them for help ||| help create safe environments""]",A little,Fun social activities ||| Free or low-cost activities ||| Feeling welcome,Rarely,2003-10-01,Kenya,Male,37,40,22,153,19,25,25,13,24,23,25,13,46,9,0,0,0,"",Desktop,Chrome 148.0
QR_ieTEpHUM,QR_ieSfK6Vs,false,Anonymous,Guest,07:28:00 PM,05/07/2026,false,"","","",true,false,"","",en,"",false,"",3,2+ hours a week,Dance or movement ||| Gym or exercise,Feeling healthy or strong,"","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",16,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 149.0
QSA4FijSLjU,QSA4FhQ1H6o,false,Anonymous,Guest,10:13:09 PM,05/07/2026,false,10:13:09 PM,05/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,About 1–2 hours a week,Gym or exercise ||| Online/virtual fitness ||| Dance or movement,Feeling confident,2,4,4,2,4,1,3,5,Sometimes,Quite important,"[""Teamwork ||| Handling stress ||| Social Connections""]",[],"[""Confidence ||| Leadership ||| Focus ||| Speaking up ||| Problem-solving""]",Somewhat confident,Quite easy,"","[""positively influence my experience ||| help me feel more confident""]",[],"[""make me feel comfortable asking them for help ||| help create safe environments ||| make me feel included""]",Not sure,Feeling welcome ||| Supportive coaches ||| Fun social activities,Often,2010-11-01,Peru,Female,10,10,5,29,6,4,18,10,3,0,8,3,9,5,0,0,0,"",Mobile,Chrome 149.0
QSBjTUfZxzA,QSBjTTxeGa4,false,Anonymous,Guest,11:01:42 PM,05/07/2026,false,11:01:42 PM,05/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Community sport club ||| Gym or exercise,Competing,5,5,5,5,5,5,5,5,"Yes, a lot",Very important,[],[],"[""Focus ||| Speaking up ||| Confidence ||| Problem-solving ||| Leadership ||| Handling stress ||| Social Connections ||| Teamwork""]",Very confident,Very easy,"",[],[],"[""positively influence my experience ||| make me feel comfortable asking them for help ||| make me feel included ||| help me feel more confident ||| help create safe environments""]","Yes, a lot",Supportive coaches ||| Feeling welcome ||| Free or low-cost activities,Often,2008-09-01,Egypt,Female,86420,86431,86422,86439,86413,86410,86429,86417,86415,0,86418,86415,86425,86417,0,0,0,"",Desktop,Chrome 149.0
QSDzun9Utuk,QSDzunNcNPg,false,Anonymous,Guest,01:38:32 AM,06/07/2026,false,01:38:32 AM,06/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,About 1–2 hours a week,Informal play with friends ||| Dance or movement,Spending time with friends,1,2,1,3,3,1,3,1,"Yes, a lot",Quite important,"[""Handling stress""]",[],"[""Leadership ||| Focus ||| Problem-solving ||| Social Connections ||| Speaking up ||| Teamwork ||| Confidence""]",Somewhat confident,Very easy,"","[""make me feel included ||| make me feel comfortable asking them for help""]",[],"[""help create safe environments ||| help me feel more confident ||| positively influence my experience""]",Not really,Supportive coaches ||| More choice in activities ||| Feeling welcome,Rarely,2013-02-01,India,Female,8,8,12,28,7,7,17,10,4,0,19,6,16,6,0,0,0,"",Mobile,Safari 604.1
QSElF0mHmYg,QSElFz-jJTw,false,Anonymous,Guest,02:29:45 AM,06/07/2026,false,02:29:45 AM,06/07/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Desktop,Chrome 149.0
QSG6g_3BAVU,QSG6g_FH5-o,false,Anonymous,Guest,05:16:39 AM,06/07/2026,false,05:16:39 AM,06/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,2+ hours a week,Gym or exercise,Feeling healthy or strong,2,5,2,5,5,1,3,5,"Yes, a lot",Very important,"[""Teamwork ||| Speaking up""]",[],"[""Leadership ||| Problem-solving ||| Focus ||| Handling stress ||| Confidence ||| Social Connections""]",Very confident,Very easy,"",[],[],"[""make me feel included ||| help me feel more confident ||| help create safe environments ||| make me feel comfortable asking them for help ||| positively influence my experience""]",A little,Feeling welcome ||| Free or low-cost activities ||| Fun social activities,Sometimes,1984-05-01,United Arab Emirates,Female,7,12,12,46,5,5,26,11,5,0,18,7,20,6,0,0,0,"",Desktop,Chrome 150.0
QSHL5QKLC3c,QSHL5PfoFqY,false,Anonymous,Guest,05:36:13 AM,06/07/2026,false,05:36:13 AM,06/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",15,About 1–2 hours a week,Dance or movement ||| Online/virtual fitness,Relaxing or reducing stress,3,3,2,4,1,1,4,1,Sometimes,Very important,[],[],"[""Confidence ||| Leadership ||| Handling stress ||| Teamwork ||| Social Connections ||| Speaking up ||| Focus ||| Problem-solving""]",Somewhat confident,Very difficult,Other (please share) [Lack of nearby facilities],"[""make me feel comfortable asking them for help""]",[],"[""help me feel more confident ||| positively influence my experience ||| help create safe environments ||| make me feel included""]","Yes, a lot",Fun social activities ||| Better places to play ||| Free or low-cost activities,Never,2000-09-01,Malaysia,Female,6,10,9,23,4,4,14,8,6,13,11,4,9,4,0,0,0,"",Desktop,Chrome 149.0
QSHkPYCaLnU,QSHkPXVS4eg,false,Anonymous,Guest,06:02:06 AM,06/07/2026,false,06:02:06 AM,06/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,About 1–2 hours a week,Physical education (PE) or school sport ||| Informal play with friends,Feeling confident,5,5,4,5,3,5,5,3,Sometimes,Very important,[],[],"[""Problem-solving ||| Leadership ||| Social Connections ||| Handling stress ||| Focus ||| Speaking up ||| Confidence ||| Teamwork""]",Confident,Very easy,"",[],[],"[""help me feel more confident ||| make me feel included ||| positively influence my experience ||| help create safe environments ||| make me feel comfortable asking them for help""]","Yes, a lot",Better places to play ||| Free or low-cost activities ||| Feeling welcome,Often,2007-12-01,India,Female,13,14,12,43,5,1,15,10,2,0,10,3,11,6,0,0,0,"",Desktop,Chrome 149.0
QSIRGrVD6bc,QSIRGq4MTBk,false,Anonymous,Guest,06:47:37 AM,06/07/2026,false,06:47:37 AM,06/07/2026,"",true,true,5.26,1/19,en,[1],false,"",0,"","","","","","","","","","","","","",[],[],[],"","","",[],[],[],"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",Mobile,Chrome 149.0
QSITcl4xlGM,QSITclfoO7Y,false,Anonymous,Guest,06:53:41 AM,06/07/2026,false,06:53:41 AM,06/07/2026,"",true,true,100.00,19/19,en,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19]",false,"",14,About 1–2 hours a week,Gym or exercise,Relaxing or reducing stress,1,3,4,4,4,1,4,1,Sometimes,Quite important,"[""Leadership ||| Social Connections ||| Teamwork ||| Speaking up ||| Problem-solving""]",[],"[""Confidence ||| Focus ||| Handling stress""]",Somewhat confident,Very easy,"","[""make me feel included ||| help me feel more confident ||| help create safe environments ||| make me feel comfortable asking them for help""]",[],"[""positively influence my experience""]",A little,Feeling welcome ||| Fun social activities ||| Free or low-cost activities,Often,1973-01-01,South Africa,Male,15,16,8,38,8,5,20,10,6,0,14,6,24,5,0,0,0,"",Desktop,Edge 149.0
